state,cbsasub19,areaname19,rent50_0,rent50_1,rent50_2,rent50_3,rent50_4,state_alpha,pop2010,hu2010,cntyname,name
47,NCNTY47039N47039,"Decatur County, TN",457,541,619,776,919,TN,11757,6873,Decatur County,Decatur County
47,NCNTY47041N47041,"DeKalb County, TN",457,468,619,895,919,TN,18723,9405,DeKalb County,DeKalb County
47,NCNTY47045N47045,"Dyer County, TN",500,513,678,980,1026,TN,38335,16703,Dyer County,Dyer County
47,NCNTY47049N47049,"Fentress County, TN",457,541,619,830,1058,TN,17959,8961,Fentress County,Fentress County
47,NCNTY47051N47051,"Franklin County, TN",459,470,622,899,1065,TN,41052,18697,Franklin County,Franklin County
47,NCNTY47053N47053,"Gibson County, TN",493,584,669,913,1103,TN,49683,21999,Gibson County,Gibson County
47,NCNTY47055N47055,"Giles County, TN",478,566,648,881,1075,TN,29485,13844,Giles County,Giles County
47,NCNTY47059N47059,"Greene County, TN",472,475,619,812,968,TN,68831,32025,Greene County,Greene County
47,NCNTY47061N47061,"Grundy County, TN",457,496,619,866,919,TN,13703,6397,Grundy County,Grundy County
47,NCNTY47067N47067,"Hancock County, TN",457,488,619,893,1087,TN,6819,3624,Hancock County,Hancock County
47,NCNTY47069N47069,"Hardeman County, TN",457,469,620,847,928,TN,27253,10851,Hardeman County,Hardeman County
47,NCNTY47071N47071,"Hardin County, TN",534,569,724,907,1075,TN,26026,13946,Hardin County,Hardin County
47,NCNTY47075N47075,"Haywood County, TN",469,516,683,942,1073,TN,18787,8315,Haywood County,Haywood County
47,NCNTY47077N47077,"Henderson County, TN",511,524,693,868,937,TN,27769,12776,Henderson County,Henderson County
47,NCNTY47079N47079,"Henry County, TN",484,513,656,900,995,TN,32330,17054,Henry County,Henry County
47,NCNTY47083N47083,"Houston County, TN",502,595,681,853,945,TN,8426,4188,Houston County,Houston County
47,NCNTY47085N47085,"Humphreys County, TN",494,553,670,873,1020,TN,18538,8865,Humphreys County,Humphreys County
47,NCNTY47087N47087,"Jackson County, TN",457,468,619,803,837,TN,11638,5843,Jackson County,Jackson County
47,NCNTY47091N47091,"Johnson County, TN",459,544,623,781,925,TN,18244,8956,Johnson County,Johnson County
47,NCNTY47095N47095,"Lake County, TN",457,518,619,825,837,TN,7832,2598,Lake County,Lake County
47,NCNTY47097N47097,"Lauderdale County, TN",484,547,656,875,1023,TN,27815,11256,Lauderdale County,Lauderdale County
47,NCNTY47099N47099,"Lawrence County, TN",479,533,650,845,904,TN,41869,18177,Lawrence County,Lawrence County
47,NCNTY47101N47101,"Lewis County, TN",457,481,619,814,919,TN,12161,5470,Lewis County,Lewis County
47,NCNTY47103N47103,"Lincoln County, TN",491,516,666,897,900,TN,33361,15241,Lincoln County,Lincoln County
47,NCNTY47107N47107,"McMinn County, TN",493,583,668,871,909,TN,52266,23341,McMinn County,McMinn County
47,NCNTY47109N47109,"McNairy County, TN",457,468,619,813,1087,TN,26075,11933,McNairy County,McNairy County
47,NCNTY47117N47117,"Marshall County, TN",557,561,742,941,1003,TN,30617,13119,Marshall County,Marshall County
47,NCNTY47121N47121,"Meigs County, TN",473,561,642,928,953,TN,11753,5628,Meigs County,Meigs County
47,NCNTY47123N47123,"Monroe County, TN",418,539,650,940,1010,TN,44519,20787,Monroe County,Monroe County
47,NCNTY47127N47127,"Moore County, TN",457,481,619,889,919,TN,6362,2915,Moore County,Moore County
47,NCNTY47131N47131,"Obion County, TN",448,508,631,857,1108,TN,31807,14659,Obion County,Obion County
47,NCNTY47133N47133,"Overton County, TN",459,470,622,792,923,TN,22083,10295,Overton County,Overton County
47,NCNTY47135N47135,"Perry County, TN",472,476,629,817,934,TN,7915,4599,Perry County,Perry County
47,NCNTY47137N47137,"Pickett County, TN",457,481,619,776,919,TN,5077,3462,Pickett County,Pickett County
47,NCNTY47141N47141,"Putnam County, TN",570,570,708,1009,1051,TN,72321,31882,Putnam County,Putnam County
47,NCNTY47143N47143,"Rhea County, TN",518,521,674,874,1020,TN,31809,14365,Rhea County,Rhea County
47,NCNTY47151N47151,"Scott County, TN",457,468,619,855,858,TN,22228,9910,Scott County,Scott County
47,NCNTY47155N47155,"Sevier County, TN",662,672,778,1106,1214,TN,89889,55918,Sevier County,Sevier County
47,NCNTY47161N47161,"Stewart County, TN",495,556,671,841,996,TN,13324,6778,Stewart County,Stewart County
47,NCNTY47175N47175,"Van Buren County, TN",494,507,670,839,994,TN,5548,2663,Van Buren County,Van Buren County
47,NCNTY47177N47177,"Warren County, TN",499,511,676,849,1142,TN,39839,17821,Warren County,Warren County
47,NCNTY47181N47181,"Wayne County, TN",457,468,619,776,919,TN,17021,7287,Wayne County,Wayne County
47,NCNTY47183N47183,"Weakley County, TN",441,502,639,840,1002,TN,35021,15495,Weakley County,Weakley County
47,NCNTY47185N47185,"White County, TN",471,497,639,861,864,TN,25841,11511,White County,White County
48,NCNTY48001N48001,"Anderson County, TX",622,719,828,1165,1454,TX,58458,20116,Anderson County,Anderson County
48,NCNTY48003N48003,"Andrews County, TX",820,825,1091,1367,1916,TX,14786,5814,Andrews County,Andrews County
48,NCNTY48005N48005,"Angelina County, TX",725,743,851,1126,1173,TX,86771,35589,Angelina County,Angelina County
48,NCNTY48017N48017,"Bailey County, TX",526,611,700,1012,1079,TX,7165,2784,Bailey County,Bailey County
48,NCNTY48023N48023,"Baylor County, TX",526,535,700,1012,1079,TX,3726,2665,Baylor County,Baylor County
48,NCNTY48025N48025,"Bee County, TX",730,735,924,1336,1495,TX,31861,10649,Bee County,Bee County
48,NCNTY48031N48031,"Blanco County, TX",670,674,891,1177,1452,TX,10497,5532,Blanco County,Blanco County
48,NCNTY48033N48033,"Borden County, TX",609,644,810,1076,1248,TX,641,385,Borden County,Borden County
48,NCNTY48035N48035,"Bosque County, TX",582,585,774,970,1046,TX,18212,9623,Bosque County,Bosque County
48,NCNTY48043N48043,"Brewster County, TX",630,634,839,1130,1134,TX,9232,5383,Brewster County,Brewster County
48,NCNTY48045N48045,"Briscoe County, TX",526,557,700,883,1079,TX,1637,953,Briscoe County,Briscoe County
48,NCNTY48047N48047,"Brooks County, TX",526,557,700,877,1079,TX,7223,3239,Brooks County,Brooks County
48,NCNTY48049N48049,"Brown County, TX",524,630,743,1074,1201,TX,38106,18287,Brown County,Brown County
48,NCNTY48053N48053,"Burnet County, TX",745,764,875,1255,1348,TX,42750,20870,Burnet County,Burnet County
48,NCNTY48057N48057,"Calhoun County, TX",656,736,873,1094,1533,TX,21381,11410,Calhoun County,Calhoun County
48,NCNTY48063N48063,"Camp County, TX",561,652,747,1078,1151,TX,12401,5656,Camp County,Camp County
48,NCNTY48067N48067,"Cass County, TX",450,529,700,1012,1230,TX,30464,14379,Cass County,Cass County
48,NCNTY48069N48069,"Castro County, TX",570,616,759,951,1169,TX,8062,3166,Castro County,Castro County
48,NCNTY48073N48073,"Cherokee County, TX",572,575,761,994,1071,TX,50845,20859,Cherokee County,Cherokee County
48,NCNTY48075N48075,"Childress County, TX",603,638,802,1160,1236,TX,7041,2883,Childress County,Childress County
48,NCNTY48079N48079,"Cochran County, TX",526,536,700,877,1079,TX,3127,1360,Cochran County,Cochran County
48,NCNTY48081N48081,"Coke County, TX",526,529,700,877,1079,TX,3320,2667,Coke County,Coke County
48,NCNTY48083N48083,"Coleman County, TX",526,529,700,943,946,TX,8895,5543,Coleman County,Coleman County
48,NCNTY48087N48087,"Collingsworth County, TX",532,563,708,887,1091,TX,3057,1616,Collingsworth County,Collingsworth County
48,NCNTY48089N48089,"Colorado County, TX",530,533,705,1019,1238,TX,20874,10527,Colorado County,Colorado County
48,NCNTY48093N48093,"Comanche County, TX",526,610,700,1012,1079,TX,13974,7223,Comanche County,Comanche County
48,NCNTY48095N48095,"Concho County, TX",627,631,835,1046,1287,TX,4087,1637,Concho County,Concho County
48,NCNTY48097N48097,"Cooke County, TX",665,705,885,1192,1196,TX,38437,16606,Cooke County,Cooke County
48,NCNTY48101N48101,"Cottle County, TX",677,716,901,1197,1388,TX,1505,968,Cottle County,Cottle County
48,NCNTY48103N48103,"Crane County, TX",526,557,700,1012,1079,TX,4375,1632,Crane County,Crane County
48,NCNTY48105N48105,"Crockett County, TX",526,557,700,1012,1079,TX,3719,1866,Crockett County,Crockett County
48,NCNTY48109N48109,"Culberson County, TX",609,704,810,1076,1248,TX,2398,1137,Culberson County,Culberson County
48,NCNTY48111N48111,"Dallam County, TX",633,735,842,1055,1297,TX,6703,2827,Dallam County,Dallam County
48,NCNTY48115N48115,"Dawson County, TX",526,611,700,1012,1079,TX,13833,5220,Dawson County,Dawson County
48,NCNTY48117N48117,"Deaf Smith County, TX",634,638,844,1075,1141,TX,19372,7077,Deaf Smith County,Deaf Smith County
48,NCNTY48119N48119,"Delta County, TX",530,533,705,949,953,TX,5231,2458,Delta County,Delta County
48,NCNTY48123N48123,"DeWitt County, TX",602,606,801,1079,1234,TX,20097,9176,DeWitt County,DeWitt County
48,NCNTY48125N48125,"Dickens County, TX",526,611,700,930,1079,TX,2444,1282,Dickens County,Dickens County
48,NCNTY48127N48127,"Dimmit County, TX",609,644,810,1076,1248,TX,9996,4350,Dimmit County,Dimmit County
48,NCNTY48129N48129,"Donley County, TX",529,548,704,1018,1085,TX,3677,2142,Donley County,Donley County
48,NCNTY48131N48131,"Duval County, TX",578,611,769,1047,1050,TX,11782,5523,Duval County,Duval County
48,NCNTY48133N48133,"Eastland County, TX",462,529,700,877,946,TX,18583,10258,Eastland County,Eastland County
48,NCNTY48137N48137,"Edwards County, TX",609,644,810,1076,1248,TX,2002,1606,Edwards County,Edwards County
48,NCNTY48143N48143,"Erath County, TX",644,706,857,1154,1158,TX,37890,16987,Erath County,Erath County
48,NCNTY48147N48147,"Fannin County, TX",533,627,830,1177,1341,TX,33915,14191,Fannin County,Fannin County
48,NCNTY48149N48149,"Fayette County, TX",615,637,818,1183,1260,TX,24554,13868,Fayette County,Fayette County
48,NCNTY48151N48151,"Fisher County, TX",526,557,700,937,1079,TX,3974,2212,Fisher County,Fisher County
48,NCNTY48153N48153,"Floyd County, TX",565,657,752,942,1090,TX,6446,3004,Floyd County,Floyd County
48,NCNTY48155N48155,"Foard County, TX",609,644,810,1076,1248,TX,1336,789,Foard County,Foard County
48,NCNTY48159N48159,"Franklin County, TX",563,585,749,944,1316,TX,10605,5770,Franklin County,Franklin County
48,NCNTY48161N48161,"Freestone County, TX",526,577,700,1012,1230,TX,19816,9265,Freestone County,Freestone County
48,NCNTY48163N48163,"Frio County, TX",626,642,735,967,1291,TX,17217,5846,Frio County,Frio County
48,NCNTY48165N48165,"Gaines County, TX",527,557,701,1014,1231,TX,17526,6301,Gaines County,Gaines County
48,NCNTY48169N48169,"Garza County, TX",551,583,733,1060,1287,TX,6461,2237,Garza County,Garza County
48,NCNTY48171N48171,"Gillespie County, TX",770,774,1024,1433,1546,TX,24837,12778,Gillespie County,Gillespie County
48,NCNTY48173N48173,"Glasscock County, TX",609,644,810,1076,1248,TX,1226,580,Glasscock County,Glasscock County
48,NCNTY48177N48177,"Gonzales County, TX",576,580,767,1057,1182,TX,19807,8794,Gonzales County,Gonzales County
48,NCNTY48179N48179,"Gray County, TX",613,617,816,1024,1257,TX,22535,10158,Gray County,Gray County
48,NCNTY48185N48185,"Grimes County, TX",595,599,792,1123,1220,TX,26604,10917,Grimes County,Grimes County
48,NCNTY48189N48189,"Hale County, TX",450,602,700,1012,1079,TX,36273,13541,Hale County,Hale County
48,NCNTY48191N48191,"Hall County, TX",526,568,700,1012,1079,TX,3353,1943,Hall County,Hall County
48,NCNTY48193N48193,"Hamilton County, TX",572,612,761,1011,1173,TX,8517,4566,Hamilton County,Hamilton County
48,NCNTY48195N48195,"Hansford County, TX",582,606,775,971,1194,TX,5613,2338,Hansford County,Hansford County
48,NCNTY48197N48197,"Hardeman County, TX",558,561,742,985,1143,TX,4139,2417,Hardeman County,Hardeman County
48,NCNTY48203N48203,"Harrison County, TX",548,726,853,1117,1153,TX,65631,27704,Harrison County,Harrison County
48,NCNTY48205N48205,"Hartley County, TX",620,721,825,1193,1271,TX,6062,1946,Hartley County,Hartley County
48,NCNTY48207N48207,"Haskell County, TX",526,611,700,877,1079,TX,5899,3443,Haskell County,Haskell County
48,NCNTY48211N48211,"Hemphill County, TX",588,648,783,1044,1375,TX,3807,1629,Hemphill County,Hemphill County
48,NCNTY48213N48213,"Henderson County, TX",644,695,887,1173,1401,TX,78532,39595,Henderson County,Henderson County
48,NCNTY48217N48217,"Hill County, TX",509,618,793,994,1072,TX,35089,16118,Hill County,Hill County
48,NCNTY48219N48219,"Hockley County, TX",603,634,802,1005,1236,TX,22935,9293,Hockley County,Hockley County
48,NCNTY48223N48223,"Hopkins County, TX",600,628,799,1099,1261,TX,35161,15029,Hopkins County,Hopkins County
48,NCNTY48225N48225,"Houston County, TX",482,567,750,940,1014,TX,23732,11532,Houston County,Houston County
48,NCNTY48227N48227,"Howard County, TX",714,772,950,1190,1337,TX,35012,13124,Howard County,Howard County
48,NCNTY48233N48233,"Hutchinson County, TX",633,637,842,1074,1390,TX,22150,10629,Hutchinson County,Hutchinson County
48,NCNTY48237N48237,"Jack County, TX",692,696,921,1154,1347,TX,9044,4095,Jack County,Jack County
48,NCNTY48239N48239,"Jackson County, TX",667,684,888,1241,1245,TX,14075,6590,Jackson County,Jackson County
48,NCNTY48241N48241,"Jasper County, TX",624,627,830,1040,1122,TX,35710,16798,Jasper County,Jasper County
48,NCNTY48243N48243,"Jeff Davis County, TX",826,874,1099,1460,1544,TX,2342,1613,Jeff Davis County,Jeff Davis County
48,NCNTY48247N48247,"Jim Hogg County, TX",526,586,700,1012,1079,TX,5300,2441,Jim Hogg County,Jim Hogg County
48,NCNTY48249N48249,"Jim Wells County, TX",673,677,896,1123,1211,TX,40838,16147,Jim Wells County,Jim Wells County
48,NCNTY48255N48255,"Karnes County, TX",539,624,825,1034,1271,TX,14824,5650,Karnes County,Karnes County
48,NCNTY48261N48261,"Kenedy County, TX",609,644,810,1076,1248,TX,416,233,Kenedy County,Kenedy County
48,NCNTY48263N48263,"Kent County, TX",526,557,700,1012,1079,TX,808,552,Kent County,Kent County
48,NCNTY48265N48265,"Kerr County, TX",773,793,908,1271,1293,TX,49625,23831,Kerr County,Kerr County
48,NCNTY48267N48267,"Kimble County, TX",623,679,829,1039,1277,TX,4607,3371,Kimble County,Kimble County
48,NCNTY48269N48269,"King County, TX",775,820,1031,1292,1589,TX,286,186,King County,King County
48,NCNTY48271N48271,"Kinney County, TX",629,665,837,1049,1290,TX,3598,1940,Kinney County,Kinney County
48,NCNTY48273N48273,"Kleberg County, TX",642,670,854,1235,1500,TX,32061,12787,Kleberg County,Kleberg County
48,NCNTY48275N48275,"Knox County, TX",526,557,700,877,1079,TX,3719,2044,Knox County,Knox County
48,NCNTY48277N48277,"Lamar County, TX",603,634,785,1037,1379,TX,49793,22481,Lamar County,Lamar County
48,NCNTY48279N48279,"Lamb County, TX",535,622,712,912,962,TX,13977,6128,Lamb County,Lamb County
48,NCNTY48283N48283,"La Salle County, TX",581,584,773,1118,1191,TX,6886,2746,La Salle County,La Salle County
48,NCNTY48285N48285,"Lavaca County, TX",490,576,762,1081,1174,TX,19263,10344,Lavaca County,Lavaca County
48,NCNTY48287N48287,"Lee County, TX",645,682,858,1161,1322,TX,16612,7499,Lee County,Lee County
48,NCNTY48289N48289,"Leon County, TX",526,562,700,947,1040,TX,16801,9509,Leon County,Leon County
48,NCNTY48293N48293,"Limestone County, TX",542,637,843,1056,1139,TX,23384,10536,Limestone County,Limestone County
48,NCNTY48295N48295,"Lipscomb County, TX",555,645,739,987,1005,TX,3302,1512,Lipscomb County,Lipscomb County
48,NCNTY48297N48297,"Live Oak County, TX",532,535,700,1012,1230,TX,11531,6065,Live Oak County,Live Oak County
48,NCNTY48299N48299,"Llano County, TX",649,653,864,1083,1331,TX,19301,14280,Llano County,Llano County
48,NCNTY48301N48301,"Loving County, TX",609,644,810,1076,1248,TX,82,50,Loving County,Loving County
48,NCNTY48307N48307,"McCulloch County, TX",594,597,790,990,1217,TX,8283,4302,McCulloch County,McCulloch County
48,NCNTY48311N48311,"McMullen County, TX",609,644,810,1076,1248,TX,707,485,McMullen County,McMullen County
48,NCNTY48313N48313,"Madison County, TX",661,680,880,1103,1190,TX,13664,5096,Madison County,Madison County
48,NCNTY48315N48315,"Marion County, TX",546,577,726,953,1275,TX,10546,6218,Marion County,Marion County
48,NCNTY48319N48319,"Mason County, TX",792,838,1054,1357,1624,TX,4012,2733,Mason County,Mason County
48,NCNTY48321N48321,"Matagorda County, TX",685,689,840,1052,1440,TX,36702,18801,Matagorda County,Matagorda County
48,NCNTY48323N48323,"Maverick County, TX",590,594,773,968,1203,TX,54258,17462,Maverick County,Maverick County
48,NCNTY48327N48327,"Menard County, TX",565,598,752,942,1159,TX,2242,1702,Menard County,Menard County
48,NCNTY48331N48331,"Milam County, TX",563,566,749,992,1316,TX,24757,11305,Milam County,Milam County
48,NCNTY48333N48333,"Mills County, TX",564,596,750,940,1156,TX,4936,2846,Mills County,Mills County
48,NCNTY48335N48335,"Mitchell County, TX",543,546,722,905,1112,TX,9403,4064,Mitchell County,Mitchell County
48,NCNTY48337N48337,"Montague County, TX",681,685,906,1135,1396,TX,19719,10131,Montague County,Montague County
48,NCNTY48341N48341,"Moore County, TX",618,666,823,1062,1268,TX,21904,7881,Moore County,Moore County
48,NCNTY48343N48343,"Morris County, TX",450,559,700,1012,1212,TX,12934,6024,Morris County,Morris County
48,NCNTY48345N48345,"Motley County, TX",526,557,700,930,1079,TX,1210,779,Motley County,Motley County
48,NCNTY48347N48347,"Nacogdoches County, TX",593,737,891,1168,1404,TX,64524,27406,Nacogdoches County,Nacogdoches County
48,NCNTY48349N48349,"Navarro County, TX",664,668,828,1123,1333,TX,47735,20234,Navarro County,Navarro County
48,NCNTY48353N48353,"Nolan County, TX",552,556,735,932,1291,TX,15216,7152,Nolan County,Nolan County
48,NCNTY48357N48357,"Ochiltree County, TX",588,623,783,1003,1281,TX,10223,4062,Ochiltree County,Ochiltree County
48,NCNTY48363N48363,"Palo Pinto County, TX",554,626,816,1102,1335,TX,28111,15214,Palo Pinto County,Palo Pinto County
48,NCNTY48365N48365,"Panola County, TX",585,588,778,975,1215,TX,23796,10920,Panola County,Panola County
48,NCNTY48369N48369,"Parmer County, TX",526,611,700,962,1230,TX,10269,3799,Parmer County,Parmer County
48,NCNTY48371N48371,"Pecos County, TX",650,688,865,1196,1519,TX,15507,5585,Pecos County,Pecos County
48,NCNTY48373N48373,"Polk County, TX",587,590,781,1018,1124,TX,45413,22683,Polk County,Polk County
48,NCNTY48377N48377,"Presidio County, TX",526,557,700,1012,1079,TX,7818,3825,Presidio County,Presidio County
48,NCNTY48379N48379,"Rains County, TX",570,608,731,1057,1131,TX,10914,5269,Rains County,Rains County
48,NCNTY48383N48383,"Reagan County, TX",609,708,810,1018,1248,TX,3367,1372,Reagan County,Reagan County
48,NCNTY48385N48385,"Real County, TX",586,681,780,1069,1202,TX,3309,2599,Real County,Real County
48,NCNTY48387N48387,"Red River County, TX",544,547,724,907,1116,TX,12860,6826,Red River County,Red River County
48,NCNTY48389N48389,"Reeves County, TX",583,617,776,1086,1196,TX,13783,4640,Reeves County,Reeves County
48,NCNTY48391N48391,"Refugio County, TX",622,723,828,1037,1276,TX,7383,3726,Refugio County,Refugio County
